sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,league,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,playerType,pca0,pca1,cluster
216067,R. Gagliolo,29,180,75,Italy,Parma,Serie A,70,70,1500000,21000,Left,1,4,2,Medium,LB,74.0,50.0,50.0,61.0,69.0,72.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,59,42,66,64,38,54,21,22,55,65,73,74,73,67,78,71,87,71,72,57,70,70,36,26,38,69,63,75,74,Defender,-1.2303726977191658,0.6263345134245575,2
241670,F. Bradaric,27,185,77,Croatia,Cagliari,Serie A,70,70,1800000,17000,Right,1,3,2,Low,CM,61.0,53.0,69.0,66.0,68.0,65.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,60,45,64,77,59,61,61,40,75,75,63,59,61,62,67,62,67,67,65,63,64,64,43,71,44,66,65,75,72,Midfielder,-1.4689548209365495,1.253149542235197,2
239136,N. Cozza,20,178,72,France,Montpellier HSC,Ligue 1,69,85,2200000,9000,Left,1,3,2,Medium,CB,76.0,36.0,61.0,63.0,69.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,66,30,61,67,29,64,60,36,64,65,78,75,50,62,75,45,75,75,69,35,71,69,49,52,50,63,71,70,68,Defender,-0.91830242266556,-0.7411510266709256,4
242374,M. Barrow,20,183,77,Gambia,Atalanta,Serie A,69,85,2300000,18000,Right,1,3,3,Medium,ST,81.0,66.0,48.0,69.0,31.0,58.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,40,71,63,56,60,69,50,36,40,69,79,83,73,66,54,64,54,52,69,61,40,20,72,50,58,60,45,20,16,Forward,-0.6332314004928735,-0.7958635457193292,2
246646,M. Caqueret,19,174,63,France,Olympique Lyonnais,Ligue 1,69,85,2200000,15000,Right,1,4,3,High,CM,74.0,55.0,68.0,70.0,59.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,52,52,42,74,49,66,62,52,74,69,73,74,84,64,85,63,51,66,56,56,77,60,57,72,53,69,64,59,56,Midfielder,-0.7398903258806251,-2.9082102131925454,4
235450,Domingos Quina,19,175,66,Portugal,Watford,Premier League,69,84,2300000,15000,Right,1,3,3,Medium,CAM,72.0,63.0,63.0,72.0,43.0,50.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,54,60,34,69,54,71,63,50,61,72,75,70,77,63,83,68,50,63,42,69,53,46,63,64,48,62,41,47,44,Midfielder,-0.9669659995652554,-1.9582225378094036,0
241496,T. Weah,19,185,66,United States,LOSC Lille,Ligue 1,69,84,2300000,11000,Right,1,3,3,High,ST,87.0,68.0,59.0,70.0,30.0,59.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,70,67,61,62,70,63,41,55,66,87,87,86,59,69,70,67,61,62,66,48,22,65,64,60,66,30,26,24,Forward,-0.7325855495189941,-2.134112479865876,4
244675,Sancet,19,188,73,Spain,Athletic Club de Bilbao,La Liga,69,84,2200000,6000,Right,1,3,3,Medium,CM,66.0,60.0,65.0,74.0,51.0,48.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,56,63,38,71,48,74,63,36,64,76,70,63,76,66,56,52,52,58,46,62,38,62,66,71,66,67,45,57,46,Midfielder,-0.976143137386472,-0.27400806898134067,1
231554,J. Justin,21,183,71,England,Leicester City,Premier League,69,83,2100000,20000,Right,1,4,3,High,RB,76.0,47.0,66.0,69.0,66.0,66.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,50,63,68,36,69,60,60,62,68,74,77,71,62,70,48,59,79,65,40,52,65,63,63,43,64,65,68,65,Defender,-0.686043871910417,-0.8818662358889281,0
243237,L. Pellegrini,20,178,72,Italy,Juventus,Serie A,69,83,2100000,24000,Left,1,3,2,High,LB,76.0,35.0,58.0,67.0,65.0,56.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,74,30,57,67,33,66,52,39,40,70,78,75,62,64,69,36,59,69,50,35,56,60,66,44,49,60,64,70,69,Defender,-0.6887955595221346,-1.2924925077498202,2
244523,Javi Hernandez,21,182,72,Spain,Real Madrid,La Liga,69,83,2200000,33000,Left,1,2,3,Medium,CB,69.0,47.0,62.0,66.0,69.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,67,31,67,68,36,65,64,35,59,66,70,69,69,65,65,65,69,70,68,63,59,70,61,54,42,67,68,70,69,Defender,-0.7350195623764469,-0.3011009389006584,1
246203,S. Plaza,20,189,83,Ecuador,Real Valladolid CF,La Liga,69,83,2300000,8000,Right,1,3,4,High,ST,85.0,65.0,53.0,66.0,26.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,67,66,57,60,64,60,29,49,65,83,87,74,66,67,72,71,67,81,56,60,17,66,50,63,65,26,18,25,Forward,-0.5946178833257003,-0.3325625109939684,1
236316,Y. Valery,20,180,70,France,Southampton,Premier League,69,82,1900000,15000,Right,1,3,3,High,RWB,71.0,48.0,57.0,65.0,69.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,64,42,56,61,34,66,43,41,55,65,73,70,61,67,67,58,52,74,69,53,77,66,57,53,41,61,70,74,66,Defender,-0.8748026913607388,-1.2471641023102586,0
239025,I. Niane,20,187,73,Senegal,FC Metz,Ligue 1,69,82,2000000,7000,Right,1,3,3,High,ST,83.0,69.0,50.0,69.0,18.0,59.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,46,69,63,56,49,73,49,51,44,67,86,80,75,62,45,75,68,58,68,67,36,11,66,49,71,59,11,14,16,Forward,-0.7890992628013669,-1.279361701684931,4
240709,R. Baku,21,176,72,Germany,1. FSV Mainz 05,Bundesliga,69,82,2000000,9000,Right,1,4,3,High,CM,76.0,59.0,66.0,74.0,62.0,64.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,58,61,51,76,51,73,52,45,67,71,77,76,80,69,87,61,76,68,57,54,72,69,64,65,51,61,66,58,57,Midfielder,-0.8066118138768096,-1.8039930696171576,3
251105,D. Joveljic,19,180,72,Serbia,Eintracht Frankfurt,Bundesliga,69,82,2000000,10000,Right,1,3,3,Medium,ST,73.0,68.0,53.0,71.0,30.0,61.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,57,73,58,64,65,69,60,39,38,72,75,72,75,71,72,63,67,62,63,59,54,28,73,41,73,64,22,31,29,Forward,-1.0269667156438915,-1.4257349707078628,3
252000,D. Bradaric,19,178,69,Croatia,LOSC Lille,Ligue 1,69,82,1800000,8000,Left,1,3,3,High,LB,77.0,47.0,63.0,71.0,63.0,61.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,44,56,66,39,71,60,38,58,72,78,77,69,67,70,51,57,68,55,46,68,64,64,61,43,66,62,66,66,Defender,-1.0159318758475482,-1.553396546635143,4
229605,C. Connolly,21,183,70,England,Everton,Premier League,69,81,1800000,20000,Right,1,3,3,High,CDM,60.0,61.0,65.0,67.0,69.0,64.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,65,60,70,69,32,66,59,49,68,69,61,60,68,63,72,69,68,68,56,63,77,67,62,61,50,65,69,69,68,Midfielder,-0.7730540433973215,-1.345015305339333,0
236830,Z. Youssouf,19,182,81,France,AS Saint-Etienne,Ligue 1,69,81,1800000,8000,Left,1,3,3,Medium,CM,71.0,57.0,69.0,73.0,55.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,53,47,73,55,73,66,65,69,74,71,71,72,64,72,72,62,68,69,51,72,56,68,69,55,65,53,58,55,Midfielder,-1.0856920177054092,-0.06021711188046491,4
245238,Javi Sanchez,22,189,77,Spain,Real Valladolid CF,La Liga,69,81,1700000,7000,Right,1,3,2,Medium,CB,58.0,32.0,46.0,45.0,68.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,32,28,66,63,18,34,27,34,49,61,51,64,36,66,48,38,72,67,78,32,70,67,25,35,67,55,68,70,67,Defender,-1.0485845010550643,0.8378994533632161,1
228732,H. Moukoudi,21,191,74,France,AS Saint-Etienne,Ligue 1,69,80,1700000,9000,Right,1,3,2,Medium,CB,57.0,30.0,39.0,45.0,69.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,23,26,74,55,27,39,30,29,46,55,51,62,42,60,38,42,55,73,91,25,61,67,31,28,38,60,69,70,65,Defender,-1.1687819723452488,0.733391282554475,4
228827,J. Fuchs,21,174,70,Cameroon,Deportivo Alaves,La Liga,69,80,1700000,7000,Right,1,3,2,Medium,CDM,80.0,46.0,58.0,67.0,66.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,43,45,48,73,37,61,42,35,70,69,79,81,88,64,80,62,75,70,66,33,68,65,44,45,45,64,72,68,65,Midfielder,-1.1917814902063675,-1.4823714121157372,1
233486,R. Le Normand,22,187,80,France,Real Sociedad,La Liga,69,80,1700000,10000,Right,1,3,2,Medium,CB,49.0,25.0,45.0,39.0,69.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,25,19,68,66,25,22,29,25,52,60,48,50,42,62,52,40,71,54,73,22,68,70,21,31,34,52,68,70,67,Defender,-1.0511325949722254,0.933516821623915,1
235942,F. Cassata,21,183,76,Italy,Genoa,Serie A,69,80,1800000,6000,Right,1,3,3,Medium,CM,65.0,48.0,68.0,71.0,54.0,59.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,36,29,74,38,70,52,58,70,75,67,63,66,72,59,55,36,68,48,71,79,47,57,69,40,57,62,59,50,Midfielder,-1.1231777200929105,-0.22825185638966236,2
239452,I. Diallo,20,179,68,France,Stade Brestois 29,Ligue 1,69,80,1700000,6000,Right,1,3,2,High,LCM,71.0,51.0,62.0,65.0,67.0,66.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,50,47,59,69,36,63,52,39,68,65,76,66,73,64,78,55,61,73,59,54,78,70,57,67,64,58,67,68,67,Midfielder,-1.0652578485528825,-1.8705619470637953,4
227511,N. Rapp,22,186,81,Germany,1. FC Union Berlin,Bundesliga,69,79,1500000,13000,Right,1,4,2,Medium,CB,60.0,34.0,52.0,53.0,68.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,36,33,59,67,39,48,38,33,59,59,54,65,54,68,58,43,77,63,71,26,68,71,37,46,35,52,68,70,68,Defender,-1.0818162829270686,0.9548744948566606,3
233121,C. Timite,21,177,79,Ivory Coast,Amiens SC,Ligue 1,69,79,1700000,7000,Right,1,3,3,High,ST,75.0,64.0,55.0,70.0,35.0,63.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,59,69,61,59,54,73,48,40,54,70,78,73,66,63,60,78,67,65,67,43,50,30,68,52,56,57,30,33,38,Forward,-0.8928451589185475,-1.5082522839499288,4
234789,Y. Eteki,21,182,76,Cameroon,Granada CF,La Liga,69,79,1600000,6000,Right,1,3,2,Medium,RDM,68.0,56.0,64.0,67.0,64.0,72.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,51,50,44,74,37,63,48,42,70,70,65,70,74,64,77,71,82,71,75,60,62,69,54,66,52,72,63,68,60,Midfielder,-1.19631629701477,-0.28526405059777166,1
235379,E. Ndoj,22,187,74,Albania,Brescia,Serie A,69,79,1700000,6000,Right,1,3,3,High,CM,76.0,58.0,67.0,70.0,65.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,60,53,61,72,51,70,62,61,68,71,79,74,65,70,64,63,64,73,66,65,64,64,52,68,58,68,64,67,66,Midfielder,-0.9564932679939043,-0.5545822183927549,2
235619,M. Edwards,20,167,78,England,Tottenham Hotspur,Premier League,69,79,1700000,24000,Left,1,3,4,Medium,RM,75.0,52.0,62.0,81.0,34.0,44.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,56,53,37,66,45,83,64,60,59,75,79,71,88,64,92,56,45,58,35,44,48,30,64,62,58,61,38,33,27,Midfielder,-1.048554744983656,-1.482448750055654,0
235983,Alex Pozo,20,173,62,Spain,Sevilla FC,La Liga,69,79,1700000,6000,Right,1,3,3,High,LM,76.0,68.0,64.0,74.0,26.0,42.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,67,68,60,67,64,74,59,52,62,71,79,74,88,66,78,68,62,56,37,73,31,17,60,59,58,55,23,26,20,Midfielder,-1.1996912826981536,-2.8402347907785312,1
240458,Ander Guevara,21,180,73,Spain,Real Sociedad,La Liga,69,79,1700000,9000,Right,1,3,3,Medium,CM,51.0,61.0,68.0,69.0,58.0,54.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,60,68,46,73,37,69,61,59,71,72,57,46,67,60,66,47,61,58,51,67,53,53,62,70,51,68,54,70,52,Midfielder,-1.1943607208364289,-0.7009554874156868,1
241119,Dani Martin,20,187,77,Spain,Real Betis,La Liga,69,79,1300000,5000,Right,1,3,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,69.0,67.0,66.0,72.0,47.0,66.0,15,13,13,30,14,12,16,13,32,17,48,46,51,64,43,50,64,30,68,11,23,20,9,40,20,48,12,14,12,Goalkeeper,-1.3775042143284424,1.0443712786301678,1
229091,B. Peacock-Farrell,22,192,73,Northern Ireland,Burnley,Premier League,69,78,1300000,10000,Left,1,2,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,72.0,65.0,72.0,73.0,52.0,63.0,14,11,17,37,11,17,20,11,29,30,54,51,40,65,59,54,68,40,61,17,24,20,14,38,29,47,19,20,20,Goalkeeper,-1.3246412805933072,1.2943384640135744,0
229575,D. Mancini,22,171,72,Argentina,FC Girondins de Bordeaux,Ligue 1,69,78,1600000,12000,Right,1,3,3,Medium,RM,71.0,58.0,63.0,74.0,57.0,64.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,54,55,45,69,45,75,48,52,64,73,72,70,75,67,77,60,92,74,61,65,51,59,65,66,47,66,53,63,59,Midfielder,-1.2032560843957085,-1.4662677036911322,4
235888,I. Cardona,21,185,77,France,Stade Brestois 29,Ligue 1,69,78,1700000,7000,Right,1,3,3,High,ST,72.0,69.0,64.0,70.0,24.0,61.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,56,69,63,70,66,72,61,58,58,70,70,73,68,63,57,70,69,75,66,68,31,20,65,68,70,57,21,17,20,Forward,-0.9666403006652654,-0.9568561926609892,4
238346,H. Mendyl,21,179,73,Morocco,FC Schalke 04,Bundesliga,69,78,1500000,9000,Left,1,2,3,High,LB,89.0,43.0,58.0,70.0,64.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,60,36,58,64,33,70,57,38,53,70,88,89,74,64,67,53,60,65,66,44,81,71,62,56,48,64,60,65,66,Defender,-1.1296271524775714,-0.9146151213290412,3
239550,A. Gravillon,21,185,80,France,Sassuolo,Serie A,69,78,1500000,14000,Right,1,3,2,Medium,CB,63.0,31.0,42.0,46.0,68.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,35,25,61,50,33,41,31,30,47,50,60,66,47,65,49,48,77,55,84,25,70,68,24,36,42,65,68,70,69,Defender,-1.1956103448828863,0.7552862038845307,2
240846,E. Apeh,22,180,70,Nigeria,RC Celta,La Liga,69,78,1600000,10000,Right,1,3,3,Medium,ST,72.0,66.0,54.0,67.0,26.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,48,66,68,66,67,68,54,36,38,64,70,74,69,67,64,70,53,66,71,64,35,17,68,55,62,52,30,16,15,Forward,-1.1707249336748735,-1.2944487231935635,1
242216,F. Varela,23,174,64,Argentina,CD Leganes,La Liga,69,78,1600000,11000,Right,1,3,3,Medium,CM,70.0,61.0,67.0,72.0,49.0,58.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,59,52,48,72,63,72,72,54,68,74,70,70,69,68,77,74,57,70,52,65,58,47,68,69,57,66,40,59,53,Midfielder,-1.2448261146167334,-1.7929237818012331,1
242336,Aguado,23,174,66,Spain,Real Valladolid CF,La Liga,69,78,1600000,8000,Right,1,3,3,High,CM,58.0,61.0,68.0,70.0,53.0,45.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,61,53,74,68,68,65,49,70,72,61,56,75,65,78,58,58,64,35,65,44,55,59,73,52,63,42,62,55,Midfielder,-1.0549502520802119,-2.2255407199682122,1
245598,I. Baba,23,182,75,Ghana,RCD Mallorca,La Liga,69,78,1500000,9000,Right,1,4,2,Medium,CDM,64.0,49.0,60.0,57.0,67.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,43,46,63,70,42,54,46,48,66,64,65,63,49,62,63,56,60,77,76,52,75,68,43,59,52,49,62,71,68,Midfielder,-1.144050880514409,-0.2197699212744365,1
252074,A. Rogel,21,190,84,Uruguay,Toulouse Football Club,Ligue 1,69,78,1500000,8000,Right,1,3,2,Medium,CB,55.0,29.0,46.0,57.0,66.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,30,21,74,64,30,58,31,30,49,63,54,56,40,51,46,47,75,65,82,28,83,64,23,38,40,52,66,64,65,Defender,-1.210793439909765,1.5100048545264864,4
215725,Quintilla,22,183,73,Spain,Villarreal CF,La Liga,69,77,1400000,11000,Left,1,3,2,Medium,LB,69.0,51.0,65.0,66.0,67.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,67,46,69,71,55,65,62,41,70,67,69,69,66,70,63,55,63,65,54,54,67,66,59,55,48,66,64,69,68,Defender,-1.3221884119307408,0.11048065251237445,1
223570,J. Sambia,22,185,73,France,Montpellier HSC,Ligue 1,69,77,1500000,12000,Right,1,4,3,Medium,CM,77.0,68.0,71.0,71.0,63.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,64,59,69,59,73,73,75,68,68,75,79,78,65,70,78,79,74,66,71,60,61,59,68,61,68,63,65,65,Midfielder,-1.2417595697233854,-0.15882206518410075,4
231366,P. Lienhart,22,189,83,Austria,SC Freiburg,Bundesliga,69,77,1400000,9000,Right,1,3,2,Medium,CB,58.0,28.0,51.0,53.0,69.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,41,24,70,60,21,48,28,40,59,59,61,55,53,65,61,29,72,67,75,34,65,69,28,46,41,57,67,72,68,Defender,-1.2303664547401825,1.4312172426388203,3
234385,N. Hauptmann,23,176,63,Germany,1. FC Koln,Bundesliga,69,77,1500000,11000,Left,1,4,3,Medium,CAM,71.0,53.0,67.0,74.0,50.0,49.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,49,33,73,47,72,69,53,64,72,76,67,89,63,85,59,71,63,38,59,55,41,58,67,44,58,65,49,44,Midfielder,-1.320283357297023,-1.674182928602866,3
234790,Soriano,21,185,83,Spain,CD Leganes,La Liga,69,77,1200000,6000,Left,1,2,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,71.0,66.0,65.0,71.0,37.0,65.0,13,14,20,23,13,20,32,24,24,23,37,37,43,65,43,49,66,35,58,16,25,16,12,38,28,47,16,10,14,Goalkeeper,-1.3881765633508552,1.4712052875544097,1
225200,Kike Barja,22,178,69,Spain,CA Osasuna,La Liga,69,76,1500000,12000,Right,1,3,3,Medium,LM,74.0,62.0,64.0,69.0,34.0,59.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,68,59,67,49,67,42,41,66,70,77,71,77,60,66,58,68,64,61,57,47,33,67,65,58,55,35,25,31,Midfielder,-1.3564892355147176,-1.0530329498879223,1
226157,Javi Munoz,24,176,75,Spain,Deportivo Alaves,La Liga,69,76,1500000,9000,Right,1,4,3,Medium,CM,70.0,61.0,67.0,69.0,59.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,61,58,46,70,43,69,72,50,71,70,68,72,63,63,71,66,55,69,62,70,55,59,64,68,48,58,60,62,60,Midfielder,-1.2295535919296754,-0.6186353183555469,1
229702,J. Mees,23,180,76,Germany,1. FC Union Berlin,Bundesliga,69,76,1500000,16000,Right,1,4,3,Medium,LW,73.0,68.0,62.0,72.0,21.0,59.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,59,70,48,67,64,73,66,45,54,69,77,69,76,64,75,67,67,66,59,66,49,17,67,66,58,63,18,19,15,Forward,-1.125510865444763,-0.6999768268887321,3
238486,C. Oliveira Souza,23,172,68,Brazil,SC Paderborn 07,Bundesliga,69,76,1500000,10000,Right,1,4,4,Medium,RM,80.0,60.0,61.0,75.0,46.0,57.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,63,61,46,62,57,75,61,55,49,71,84,77,84,62,90,60,64,65,53,59,56,30,67,68,53,71,59,48,37,Midfielder,-1.3470406633238639,-1.585833473098906,3
209532,D. Bachmann,24,191,81,Austria,Watford,Premier League,69,75,1100000,16000,Right,1,3,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,68.0,67.0,68.0,69.0,43.0,65.0,14,17,12,37,16,14,18,20,39,27,50,37,40,74,44,51,57,36,75,15,31,26,13,36,31,51,14,11,11,Goalkeeper,-1.2781007058749427,2.052392830237588,0
213404,P. Dawidowicz,24,189,80,Poland,Hellas Verona,Serie A,69,75,1300000,6000,Right,1,4,2,High,CB,65.0,46.0,61.0,60.0,67.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,44,36,66,69,38,60,53,52,67,57,61,68,69,66,62,74,64,72,77,45,78,72,46,66,44,62,67,66,60,Defender,-1.125605929554675,0.771500137866198,2
214907,F. Bahlouli,24,182,82,France,LOSC Lille,Ligue 1,69,75,1400000,14000,Right,1,4,4,High,CAM,65.0,60.0,66.0,75.0,44.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,58,61,69,54,76,63,55,65,76,63,67,74,61,68,74,49,42,76,51,55,49,66,68,66,69,29,49,44,Midfielder,-0.9615630949310537,-0.11249546494928439,4
220815,J. Narvaez,24,181,79,Colombia,Real Betis,La Liga,69,75,1400000,9000,Right,1,3,3,High,LM,74.0,67.0,64.0,70.0,61.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,69,67,71,60,72,44,42,69,70,72,75,66,63,70,63,66,63,70,70,38,58,65,60,59,50,65,61,52,Midfielder,-1.0476686258298193,-0.43614332262692784,1
222391,J. Minala,22,184,84,Cameroon,Lazio,Serie A,69,75,1400000,17000,Right,1,3,3,High,CM,59.0,63.0,64.0,68.0,63.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,49,63,60,73,56,69,55,52,68,70,69,50,61,66,61,67,75,75,67,65,75,67,63,63,43,63,64,62,60,Midfielder,-1.0043759761776716,0.09749099380745753,2
223010,L. Morosini,23,175,70,Italy,Brescia,Serie A,69,75,1400000,6000,Right,1,3,3,Medium,CAM,78.0,59.0,67.0,71.0,30.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,61,41,70,46,71,60,58,64,73,77,79,71,62,71,65,59,71,61,53,45,29,60,71,55,70,33,26,21,Midfielder,-1.4322110061295281,-1.1369103306870423,2
232000,Lee Seung Woo,21,173,63,Korea Republic,Hellas Verona,Serie A,69,75,1500000,6000,Right,1,3,3,Medium,CAM,77.0,65.0,61.0,73.0,27.0,50.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,65,62,69,62,72,55,27,54,75,79,75,67,68,82,69,70,55,51,64,34,16,67,59,62,50,41,12,14,Midfielder,-1.6026933147623843,-1.9928152158972146,2
219852,A. Ferrari,25,191,80,Italy,Sampdoria,Serie A,69,74,1200000,13000,Right,1,2,2,Low,RB,68.0,32.0,51.0,63.0,72.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,58,12,70,58,49,60,50,30,56,65,67,69,66,70,67,59,69,68,68,48,74,72,32,32,27,68,72,73,72,Defender,-1.4683731763046184,2.2175886494272836,2
220509,L. Venuti,24,176,66,Italy,Fiorentina,Serie A,69,74,1200000,17000,Right,1,4,2,Medium,RB,74.0,26.0,51.0,64.0,66.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,24,56,63,34,60,45,26,49,65,76,73,70,65,75,28,74,80,49,25,59,69,36,20,22,63,63,69,69,Defender,-1.4413395499809254,-0.8534895319239003,2
223790,S. Becker,24,180,75,Netherlands,1. FC Union Berlin,Bundesliga,69,74,1400000,16000,Right,1,2,3,Medium,RW,92.0,65.0,59.0,69.0,31.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,63,62,52,61,57,70,62,47,56,67,91,93,74,65,73,74,70,71,70,63,53,31,66,57,64,62,21,32,33,Forward,-1.2177833016102004,-0.6649847218963091,3
